       x        z    i    j inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
1.52e+15 4.29e+15   67    6      0        1  1.22e+09  0.00e+00  9.54e+08 -2.03e-06 -6.03e-19  1.90e-06  0.00e+00  0.00e+00  0.00e+00 -5.29e-06 -5.71e-19  1.60e-06  3.17e-07  2.70e-06  1.00e+00  6.26e+05 
1.74e+15 4.21e+15   67    7      0        1  9.52e+07  0.00e+00 -1.08e+08 -2.86e-06  1.02e-19  2.57e-06  0.00e+00  0.00e+00  0.00e+00 -2.19e-06 -2.27e-19  2.04e-06  1.93e-06  2.86e-06  1.00e+00  6.26e+05 
1.96e+15 4.11e+15   67    8      0        2 -4.29e+08  0.00e+00 -3.22e+08 -5.15e-07  2.02e-19  9.89e-07  0.00e+00  0.00e+00  0.00e+00  2.86e-07  7.70e-20  6.81e-07  3.03e-06  9.57e-07  1.00e+00  6.26e+05 
2.17e+15 4.00e+15   67    9      0        1 -3.06e+08  0.00e+00 -1.15e+08  8.58e-07 -4.17e-20  5.48e-08  0.00e+00  0.00e+00  0.00e+00  8.55e-07  2.89e-21 -6.78e-08  2.22e-06  1.04e-06  1.00e+00  6.26e+05 
2.38e+15 3.88e+15   67   10      0        1 -8.88e+07  0.00e+00  4.28e+07  1.63e-07 -2.80e-20 -3.69e-07  0.00e+00  0.00e+00  0.00e+00 -4.74e-08  9.05e-20 -2.85e-07  1.48e-06  3.67e-07  1.00e+00  6.26e+05 
2.58e+15 3.75e+15   67   11      0        2 -1.56e+08  0.00e+00 -6.85e+07  2.25e-08  4.70e-19 -5.40e-07  0.00e+00  0.00e+00  0.00e+00 -1.35e-07  7.18e-20 -3.03e-07  1.19e-06  5.15e-07  1.00e+00  6.26e+05 
2.77e+15 3.61e+15   67   12      0        2  5.53e+07  0.00e+00  6.64e+07 -2.93e-07  8.78e-20 -3.53e-07  0.00e+00  0.00e+00  0.00e+00 -1.42e-07  1.47e-19 -2.54e-07  4.96e-07  5.22e-07  1.00e+00  6.26e+05 
2.96e+15 3.46e+15   67   13      0        2 -1.70e+08  0.00e+00 -5.25e+07 -4.09e-07  1.80e-19  2.86e-07  0.00e+00  0.00e+00  0.00e+00 -2.08e-07  3.68e-20  1.49e-07  9.45e-07  4.12e-07  1.00e+00  6.26e+05 
3.14e+15 3.30e+15   67   14      0        0 -1.74e+08  0.00e+00 -5.11e+07  3.67e-07  1.12e-19 -2.89e-07  0.00e+00  0.00e+00  0.00e+00  2.08e-07 -2.10e-20 -2.00e-07  6.94e-07  3.69e-07  1.00e+00  6.26e+05 
3.30e+15 3.14e+15   67   15      0        2  4.45e+07  0.00e+00  8.02e+07  3.38e-07  2.91e-20 -3.41e-07  0.00e+00  0.00e+00  0.00e+00  1.67e-07  1.23e-19 -3.09e-07  1.28e-07  3.50e-07  1.00e+00  6.26e+05 
3.46e+15 2.96e+15   67   16      0        2  4.74e+07  0.00e+00  1.04e+08  9.99e-08  2.30e-20  5.44e-09  0.00e+00  0.00e+00  0.00e+00 -4.14e-08 -9.22e-21 -8.95e-08  1.59e-07  1.02e-07  1.00e+00  6.26e+05 
3.61e+15 2.77e+15   67   17      0        2  7.34e+07  0.00e+00  9.80e+07  1.83e-07 -2.56e-20 -1.79e-07  0.00e+00  0.00e+00  0.00e+00 -9.64e-08  5.16e-20  3.24e-09  1.47e-07  2.58e-07  1.00e+00  6.26e+05 
3.75e+15 2.58e+15   67   18      0        2  1.64e+08  0.00e+00  7.46e+07  1.39e-07  1.97e-19 -3.37e-07  0.00e+00  0.00e+00  0.00e+00 -9.29e-08  5.95e-20  4.38e-08 -4.79e-08  3.11e-07  1.00e+00  6.26e+05 
3.88e+15 2.38e+15   67   19      0        2  2.36e+08  0.00e+00  5.66e+07 -2.61e-08 -4.51e-19 -2.31e-07  0.00e+00  0.00e+00  0.00e+00 -7.31e-08 -9.06e-20  5.21e-08 -2.28e-07  1.70e-07  1.00e+00  6.26e+05 
4.00e+15 2.17e+15   67   20      0        2  2.47e+08  0.00e+00  3.62e+07 -1.25e-07  3.11e-19 -1.84e-08  0.00e+00  0.00e+00  0.00e+00 -5.29e-08  5.74e-20  6.61e-08 -2.46e-07  1.31e-07  1.00e+00  6.26e+05 
4.11e+15 1.96e+15   67   21      0        1  2.15e+08  0.00e+00  1.81e+07 -1.45e-07 -4.40e-19  1.37e-07  0.00e+00  0.00e+00  0.00e+00 -2.93e-08 -3.31e-20  5.84e-08 -1.54e-07  1.58e-07  1.00e+00  6.26e+05 
4.21e+15 1.74e+15   67   22      0        0  1.61e+08  0.00e+00  6.10e+06 -7.87e-08  3.52e-20  1.57e-07  0.00e+00  0.00e+00  0.00e+00 -1.37e-08  5.79e-21  4.21e-08 -4.52e-08  1.12e-07  1.00e+00  6.26e+05 
4.29e+15 1.52e+15   67   23      0        2  1.34e+08  0.00e+00 -2.18e+06 -2.07e-08  9.43e-20  8.35e-08  0.00e+00  0.00e+00  0.00e+00 -1.65e-09 -1.41e-22  2.71e-08 -5.90e-09  5.06e-08  1.00e+00  6.26e+05 
4.37e+15 1.29e+15   67   24      0        2  1.21e+08  0.00e+00 -5.81e+06  3.79e-09 -1.46e-19  5.43e-08  0.00e+00  0.00e+00  0.00e+00  4.63e-09  8.67e-21  9.46e-09  6.72e-09  3.62e-08  1.00e+00  6.26e+05 
4.43e+15 1.06e+15   67   25      0        1  1.11e+08  0.00e+00 -5.66e+06  1.64e-08  1.63e-19  4.29e-08  0.00e+00  0.00e+00  0.00e+00  9.19e-09 -6.63e-22 -3.30e-09  1.37e-08  3.44e-08  1.00e+00  6.26e+05 
4.48e+15 8.30e+14   67   26      0        1  1.04e+08  0.00e+00 -3.25e+06  2.25e-08  4.58e-20  3.67e-08  0.00e+00  0.00e+00  0.00e+00  1.09e-08 -3.01e-21 -7.25e-09  2.29e-08  3.57e-08  1.00e+00  6.26e+05 
4.52e+15 5.95e+14   67   27      0        0  9.66e+07  0.00e+00 -1.35e+06  2.49e-08 -7.53e-20  3.65e-08  0.00e+00  0.00e+00  0.00e+00  1.00e-08 -6.13e-22 -5.68e-09  3.85e-08  3.75e-08  1.00e+00  6.26e+05 
4.54e+15 3.57e+14   67   28      0        1  8.94e+07  0.00e+00  5.17e+04  2.98e-08 -9.21e-21  2.47e-08  0.00e+00  0.00e+00  0.00e+00  7.80e-09 -4.09e-24 -4.36e-09  5.25e-08  3.63e-08  1.00e+00  6.26e+05 
4.55e+15 1.19e+14   67   29      0        2  8.68e+07  0.00e+00  1.02e+06  2.77e-08 -2.95e-20  4.05e-09  0.00e+00  0.00e+00  0.00e+00  5.87e-09 -2.86e-22 -2.47e-09  5.43e-08  2.85e-08  1.00e+00  6.26e+05 
4.56e+15 2.79e-01   67   30     -2        0  8.82e+07  0.00e+00  1.33e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.56e+15 2.79e-01   67   31     -2        0  8.82e+07  0.00e+00  1.33e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.28e+14 4.89e+15   68    0     -2        0 -3.12e+08  0.00e+00  1.19e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
3.84e+14 4.87e+15   68    1     -2        0  2.96e+08  0.00e+00  5.90e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.38e+14 4.85e+15   68    2      0        1  1.26e+08  0.00e+00  3.01e+09  1.16e-07 -1.25e-19  1.31e-06  0.00e+00  0.00e+00  0.00e+00 -8.59e-06 -3.15e-18 -1.27e-06 -1.20e-06  4.28e-06  1.01e+00  6.26e+05 
8.91e+14 4.81e+15   68    3      0        2  2.86e+08  0.00e+00  1.79e+09  5.32e-07  3.86e-19  2.76e-07  0.00e+00  0.00e+00  0.00e+00 -3.97e-06  1.95e-18 -5.16e-06 -3.81e-06  5.70e-06  1.00e+00  6.26e+05 
1.14e+15 4.75e+15   68    4      0        2  3.64e+08  0.00e+00  1.48e+09  1.44e-06 -4.23e-19 -1.00e-06  0.00e+00  0.00e+00  0.00e+00 -1.21e-06 -2.91e-18 -4.54e-06 -7.57e-07  4.73e-06  1.00e+00  6.26e+05 
1.39e+15 4.69e+15   68    5      0        2  1.08e+09  0.00e+00  1.67e+09  2.86e-06 -5.85e-19 -1.42e-06  0.00e+00  0.00e+00  0.00e+00 -5.78e-07  1.04e-18 -1.97e-06  3.08e-06  3.05e-06  1.00e+00  6.26e+05 
1.63e+15 4.61e+15   68    6      0        1  1.90e+09  0.00e+00  1.45e+09  3.83e-07  7.65e-19  1.30e-06  0.00e+00  0.00e+00  0.00e+00 -1.18e-06  1.99e-19  1.37e-06 -7.46e-07  1.37e-06  1.00e+00  6.26e+05 
1.87e+15 4.52e+15   68    7      0        0  1.07e+09  0.00e+00  9.09e+08 -2.04e-06  9.97e-19  3.27e-06  0.00e+00  0.00e+00  0.00e+00 -8.14e-07  4.35e-19  2.85e-06  2.85e-07  3.14e-06  1.00e+00  6.26e+05 
2.10e+15 4.41e+15   68    8      0        1  3.90e+08  0.00e+00  5.75e+08 -5.15e-07  1.02e-19  2.58e-06  0.00e+00  0.00e+00  0.00e+00  8.49e-08 -2.28e-19  2.49e-06  2.20e-06  2.99e-06  1.00e+00  6.26e+05 
2.33e+15 4.30e+15   68    9      0        1  3.16e+08  0.00e+00  4.48e+08  6.31e-07 -3.97e-19  1.67e-06  0.00e+00  0.00e+00  0.00e+00  3.05e-07 -3.54e-19  1.68e-06  2.01e-06  2.27e-06  1.00e+00  6.26e+05 
2.55e+15 4.17e+15   68   10      0        2  2.93e+08  0.00e+00  3.33e+08  5.41e-07 -2.50e-19  1.17e-06  0.00e+00  0.00e+00  0.00e+00  1.52e-07 -2.91e-19  1.09e-06  1.61e-06  1.53e-06  1.00e+00  6.26e+05 
2.77e+15 4.03e+15   68   11      0        2  2.58e+08  0.00e+00  2.45e+08  5.11e-07  2.10e-19  1.17e-06  0.00e+00  0.00e+00  0.00e+00  2.08e-07  2.07e-19  9.71e-07  1.18e-06  1.47e-06  1.00e+00  6.26e+05 
2.98e+15 3.88e+15   68   12      0        1  1.89e+08  0.00e+00  1.58e+08  2.22e-07  2.28e-19  7.03e-07  0.00e+00  0.00e+00  0.00e+00  4.15e-08  2.03e-19  5.30e-07  9.61e-07  7.79e-07  1.00e+00  6.26e+05 
3.18e+15 3.72e+15   68   13      0        1  1.42e+08  0.00e+00  1.08e+08  4.63e-07 -7.43e-20  7.99e-07  0.00e+00  0.00e+00  0.00e+00  1.75e-07 -5.35e-22  4.77e-07  7.95e-07  9.57e-07  1.00e+00  6.26e+05 
3.37e+15 3.55e+15   68   14      0        2  1.18e+08  0.00e+00  7.68e+07  5.11e-07  7.22e-21  6.21e-07  0.00e+00  0.00e+00  0.00e+00  1.70e-07  2.27e-20  3.15e-07  6.52e-07  8.20e-07  1.00e+00  6.26e+05 
3.55e+15 3.37e+15   68   15      0        2  1.25e+08  0.00e+00  6.59e+07  3.20e-07  1.25e-19  2.60e-07  0.00e+00  0.00e+00  0.00e+00  2.23e-08  3.66e-20  6.04e-08  4.80e-07  3.82e-07  1.00e+00  6.26e+05 
3.72e+15 3.18e+15   68   16      0        0  1.39e+08  0.00e+00  6.35e+07  2.90e-07  2.10e-20  2.23e-07  0.00e+00  0.00e+00  0.00e+00 -3.93e-08  5.59e-20 -2.30e-09  2.79e-07  3.16e-07  1.00e+00  6.26e+05 
3.88e+15 2.98e+15   68   17      0        2  1.38e+08  0.00e+00  5.38e+07  1.82e-07  2.41e-19  1.49e-07  0.00e+00  0.00e+00  0.00e+00 -8.37e-08  9.20e-20 -2.26e-08  9.24e-08  1.87e-07  1.00e+00  6.26e+05 
4.03e+15 2.77e+15   68   18      0        2  1.38e+08  0.00e+00  4.62e+07  1.14e-08 -7.50e-20 -1.06e-08  0.00e+00  0.00e+00  0.00e+00 -9.39e-08  1.43e-20 -1.97e-08 -3.58e-09  5.87e-08  1.00e+00  6.26e+05 
4.17e+15 2.55e+15   68   19      0        2  1.46e+08  0.00e+00  3.44e+07 -1.22e-07  1.59e-19 -8.47e-08  0.00e+00  0.00e+00  0.00e+00 -8.95e-08  4.24e-20 -6.32e-09 -7.24e-08  1.68e-07  1.00e+00  6.26e+05 
4.30e+15 2.33e+15   68   20      0        2  1.41e+08  0.00e+00  2.47e+07 -1.72e-07  9.48e-20 -8.16e-08  0.00e+00  0.00e+00  0.00e+00 -6.06e-08  5.44e-20  6.82e-09 -8.61e-08  1.97e-07  1.00e+00  6.26e+05 
4.41e+15 2.10e+15   68   21      0        1  1.38e+08  0.00e+00  1.65e+07 -1.47e-07 -2.81e-19 -6.65e-08  0.00e+00  0.00e+00  0.00e+00 -3.10e-08 -2.67e-20  1.91e-08 -1.09e-07  1.60e-07  1.00e+00  6.26e+05 
4.52e+15 1.87e+15   68   22      0        2  1.37e+08  0.00e+00  9.38e+06 -1.01e-07 -2.03e-19 -1.75e-08  0.00e+00  0.00e+00  0.00e+00 -7.13e-09 -1.69e-20  2.24e-08 -1.11e-07  1.03e-07  1.00e+00  6.26e+05 
4.61e+15 1.63e+15   68   23      0        2  1.26e+08  0.00e+00  4.99e+06 -7.41e-08 -1.74e-19  7.15e-09  0.00e+00  0.00e+00  0.00e+00  8.42e-09 -3.69e-21  1.77e-08 -8.04e-08  7.47e-08  1.00e+00  6.26e+05 
4.69e+15 1.39e+15   68   24      0        0  1.21e+08  0.00e+00  2.72e+06 -4.50e-08  5.22e-20  6.27e-09  0.00e+00  0.00e+00  0.00e+00  1.54e-08  2.17e-21  1.24e-08 -5.71e-08  4.70e-08  1.00e+00  6.26e+05 
4.75e+15 1.14e+15   68   25      0        2  1.16e+08  0.00e+00  1.52e+06 -2.27e-08 -2.28e-19  1.28e-08  0.00e+00  0.00e+00  0.00e+00  1.57e-08 -1.29e-21  7.73e-09 -3.28e-08  2.83e-08  1.00e+00  6.26e+05 
4.81e+15 8.91e+14   68   26      0        1  1.12e+08  0.00e+00  1.05e+06 -4.46e-09 -2.46e-21  1.51e-08  0.00e+00  0.00e+00  0.00e+00  1.18e-08  4.30e-22  3.32e-09 -1.39e-08  1.45e-08  1.00e+00  6.26e+05 
4.85e+15 6.38e+14   68   27      0        2  1.08e+08  0.00e+00  1.12e+06  1.22e-08  1.25e-19  1.39e-08  0.00e+00  0.00e+00  0.00e+00  8.37e-09  1.78e-21  1.12e-09 -2.28e-09  1.91e-08  1.00e+00  6.26e+05 
4.87e+15 3.84e+14   68   28      0        2  1.06e+08  0.00e+00  1.15e+06  2.42e-08  1.37e-21  9.23e-09  0.00e+00  0.00e+00  0.00e+00  4.80e-09  1.06e-22  1.59e-09  3.19e-09  2.62e-08  1.00e+00  6.26e+05 
4.89e+15 1.28e+14   68   29      0        2  1.05e+08  0.00e+00  5.89e+05  2.79e-08  7.08e-20  4.39e-09  0.00e+00  0.00e+00  0.00e+00  1.20e-09 -1.41e-23  2.51e-09  6.13e-09  2.82e-08  1.00e+00  6.26e+05 
4.89e+15 2.99e-01   68   30     -2        0  1.04e+08  0.00e+00 -6.00e+04  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.89e+15 2.99e-01   68   31     -2        0  1.04e+08  0.00e+00 -6.00e+04  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.37e+14 5.25e+15   69    0     -2        0 -3.12e+08  0.00e+00  1.19e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.12e+14 5.23e+15   69    1     -2        0  4.02e+08  0.00e+00  5.96e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.85e+14 5.20e+15   69    2      0        2  5.90e+08  0.00e+00  2.63e+09  4.43e-07  9.13e-19  1.34e-06  0.00e+00  0.00e+00  0.00e+00 -1.05e-05  1.26e-18  6.74e-07  1.31e-06  5.12e-06  1.00e+00  6.26e+05 
9.56e+14 5.16e+15   69    3      0        2  5.66e+08  0.00e+00  4.48e+08 -3.68e-07 -7.02e-19  1.34e-06  0.00e+00  0.00e+00  0.00e+00 -4.77e-06 -9.79e-19 -1.44e-06 -2.11e-06  2.70e-06  1.00e+00  6.26e+05 
1.22e+15 5.10e+15   69    4      0        1  2.87e+08  0.00e+00  2.48e+08  5.37e-07 -3.58e-20  1.47e-07  0.00e+00  0.00e+00  0.00e+00  6.24e-07 -2.15e-20 -2.69e-06 -9.42e-07  2.74e-06  1.00e+00  6.26e+05 
1.49e+15 5.03e+15   69    5      0        2  8.28e+08  0.00e+00  1.07e+09  3.15e-06  8.15e-19 -1.52e-06  0.00e+00  0.00e+00  0.00e+00  2.02e-06  5.25e-19 -2.06e-06  2.70e-06  3.16e-06  1.00e+00  6.26e+05 
1.75e+15 4.95e+15   69    6      0        2  2.11e+09  0.00e+00  1.56e+09  1.41e-06 -1.84e-18 -5.39e-07  0.00e+00  0.00e+00  0.00e+00  6.48e-07 -2.09e-18 -3.57e-07 -1.41e-06  1.42e-06  1.00e+00  6.26e+05 
2.01e+15 4.85e+15   69    7      0        0  1.63e+09  0.00e+00  1.45e+09 -1.64e-06  1.66e-18  1.60e-06  0.00e+00  0.00e+00  0.00e+00 -3.28e-07  2.05e-18  1.03e-06 -1.20e-06  1.78e-06  1.00e+00  6.26e+05 
2.26e+15 4.74e+15   69    8      0        2  9.95e+08  0.00e+00  1.21e+09 -8.22e-07 -8.79e-19  1.65e-06  0.00e+00  0.00e+00  0.00e+00 -3.65e-07 -2.06e-18  1.41e-06  3.43e-07  1.58e-06  1.00e+00  6.26e+05 
2.50e+15 4.61e+15   69    9      0        2  8.75e+08  0.00e+00  9.73e+08  5.96e-08  1.20e-19  1.04e-06  0.00e+00  0.00e+00  0.00e+00 -4.22e-07 -2.03e-19  1.18e-06  3.58e-07  1.26e-06  1.00e+00  6.26e+05 
2.74e+15 4.47e+15   69   10      0        0  7.73e+08  0.00e+00  7.24e+08  9.41e-08  2.03e-19  8.78e-07  0.00e+00  0.00e+00  0.00e+00 -3.73e-07  6.62e-20  9.51e-07  4.46e-07  1.02e-06  1.00e+00  6.26e+05 
2.97e+15 4.32e+15   69   11      0        2  6.86e+08  0.00e+00  5.50e+08  5.73e-08  4.38e-19  9.35e-07  0.00e+00  0.00e+00  0.00e+00 -2.49e-07  7.39e-19  8.34e-07  1.72e-07  9.64e-07  1.00e+00  6.26e+05 
3.19e+15 4.16e+15   69   12      0        2  5.29e+08  0.00e+00  3.73e+08 -2.42e-08 -2.73e-19  7.63e-07  0.00e+00  0.00e+00  0.00e+00 -2.17e-07 -3.88e-20  6.05e-07  2.36e-07  7.07e-07  1.00e+00  6.26e+05 
3.41e+15 3.99e+15   69   13      0        1  4.38e+08  0.00e+00  2.68e+08  1.11e-07 -2.15e-19  6.43e-07  0.00e+00  0.00e+00  0.00e+00 -9.62e-08 -9.50e-20  4.60e-07  2.07e-07  6.10e-07  1.00e+00  6.26e+05 
3.61e+15 3.81e+15   69   14      0        1  3.60e+08  0.00e+00  1.79e+08  1.38e-07  6.28e-19  4.79e-07  0.00e+00  0.00e+00  0.00e+00 -8.06e-08  2.25e-19  3.24e-07  1.84e-07  4.50e-07  1.00e+00  6.26e+05 
3.81e+15 3.61e+15   69   15      0        2  3.22e+08  0.00e+00  1.22e+08  1.58e-07  6.44e-19  3.37e-07  0.00e+00  0.00e+00  0.00e+00 -6.18e-08  8.10e-20  1.89e-07  1.78e-07  3.12e-07  1.00e+00  6.26e+05 
3.99e+15 3.41e+15   69   16      0        2  2.93e+08  0.00e+00  8.54e+07  1.21e-07  1.68e-19  3.39e-07  0.00e+00  0.00e+00  0.00e+00 -6.34e-08 -1.03e-20  1.34e-07  5.78e-08  2.65e-07  1.00e+00  6.26e+05 
4.16e+15 3.19e+15   69   17      0        2  2.31e+08  0.00e+00  4.66e+07 -7.78e-10 -1.12e-19  3.01e-07  0.00e+00  0.00e+00  0.00e+00 -8.94e-08  3.37e-20  9.56e-08 -3.61e-08  1.64e-07  1.00e+00  6.26e+05 
4.32e+15 2.97e+15   69   18      0        0  1.68e+08  0.00e+00  1.62e+07 -6.15e-08 -7.33e-20  1.66e-07  0.00e+00  0.00e+00  0.00e+00 -9.58e-08 -3.33e-21  2.97e-08 -4.11e-08  7.35e-08  1.00e+00  6.26e+05 
4.47e+15 2.74e+15   69   19      0        2  1.41e+08  0.00e+00  3.97e+06 -5.37e-08 -3.85e-20  6.62e-08  0.00e+00  0.00e+00  0.00e+00 -6.46e-08 -3.08e-21 -1.26e-08 -6.25e-08  5.37e-08  1.00e+00  6.26e+05 
4.61e+15 2.50e+15   69   20      0        0  1.24e+08  0.00e+00  3.15e+06 -5.61e-08 -2.51e-20  3.57e-08  0.00e+00  0.00e+00  0.00e+00 -3.30e-08 -1.88e-21 -2.16e-08 -7.99e-08  5.61e-08  1.00e+00  6.26e+05 
4.74e+15 2.26e+15   69   21      0        0  1.10e+08  0.00e+00  5.14e+06 -8.52e-08  7.12e-21  2.04e-08  0.00e+00  0.00e+00  0.00e+00 -1.55e-08 -3.33e-21 -1.74e-08 -9.40e-08  8.52e-08  1.00e+00  6.26e+05 
4.85e+15 2.01e+15   69   22      0        0  9.34e+07  0.00e+00  7.65e+06 -1.04e-07 -1.02e-19 -3.49e-09  0.00e+00  0.00e+00  0.00e+00 -6.51e-09 -7.96e-21 -6.95e-09 -6.13e-08  1.04e-07  1.00e+00  6.26e+05 
4.95e+15 1.75e+15   69   23      0        1  8.88e+07  0.00e+00  7.10e+06 -7.46e-08  5.28e-20 -2.80e-08  0.00e+00  0.00e+00  0.00e+00 -2.89e-09  8.12e-21  1.60e-09 -3.66e-08  7.75e-08  1.00e+00  6.26e+05 
5.03e+15 1.49e+15   69   24      0        2  9.31e+07  0.00e+00  6.31e+06 -5.14e-08  1.73e-19 -3.44e-08  0.00e+00  0.00e+00  0.00e+00  2.70e-10  1.21e-20  2.90e-09 -2.67e-08  5.63e-08  1.00e+00  6.26e+05 
5.10e+15 1.22e+15   69   25      0        0  9.78e+07  0.00e+00  5.68e+06 -3.44e-08 -2.12e-20 -2.81e-08  0.00e+00  0.00e+00  0.00e+00  2.41e-09  5.25e-21  3.48e-09 -2.52e-08  3.84e-08  1.00e+00  6.26e+05 
5.16e+15 9.56e+14   69   26      0        0  1.03e+08  0.00e+00  4.86e+06 -2.44e-08  1.19e-19 -2.03e-08  0.00e+00  0.00e+00  0.00e+00  4.18e-09  8.74e-21  3.55e-09 -3.06e-08  2.66e-08  1.00e+00  6.26e+05 
5.20e+15 6.85e+14   69   27      0        2  1.06e+08  0.00e+00  4.30e+06 -2.06e-08 -7.29e-20 -8.42e-09  0.00e+00  0.00e+00  0.00e+00  4.40e-09 -4.26e-21  3.50e-09 -3.28e-08  2.08e-08  1.00e+00  6.26e+05 
5.23e+15 4.12e+14   69   28      0        2  1.05e+08  0.00e+00  3.39e+06 -1.85e-08  9.48e-20 -4.14e-10  0.00e+00  0.00e+00  0.00e+00  3.59e-09 -1.09e-22  4.81e-09 -2.74e-08  1.86e-08  1.00e+00  6.26e+05 
5.25e+15 1.37e+14   69   29      0        2  1.05e+08  0.00e+00  1.97e+06 -1.59e-08  4.80e-20 -1.36e-09  0.00e+00  0.00e+00  0.00e+00  2.00e-09 -2.41e-22  5.79e-09 -2.81e-08  1.59e-08  1.00e+00  6.26e+05 
5.25e+15 3.21e-01   69   30     -2        0  1.06e+08  0.00e+00  3.76e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.25e+15 3.21e-01   69   31     -2        0  1.06e+08  0.00e+00  3.76e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.47e+14 5.63e+15   70    0     -2        0 -3.12e+08  0.00e+00  1.19e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
4.42e+14 5.61e+15   70    1     -2        0  5.77e+08  0.00e+00  5.93e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.35e+14 5.58e+15   70    2      0        2  1.12e+09  0.00e+00  2.72e+09  1.24e-06  6.58e-19  1.46e-06  0.00e+00  0.00e+00  0.00e+00 -9.87e-06  4.48e-18  1.98e-06  3.63e-06  5.83e-06  1.00e+00  6.26e+05 
1.03e+15 5.54e+15   70    3      0        2  1.20e+09  0.00e+00  2.79e+08 -6.59e-07  2.41e-18  2.13e-06  0.00e+00  0.00e+00  0.00e+00 -5.11e-06  2.08e-19  1.46e-06 -4.49e-07  2.23e-06  1.00e+00  6.26e+05 
1.31e+15 5.48e+15   70    4      0        2  5.59e+08  0.00e+00 -2.87e+08 -7.56e-07 -5.12e-19  1.41e-06  0.00e+00  0.00e+00  0.00e+00  5.32e-07  1.05e-19 -4.43e-07 -1.38e-06  1.58e-06  1.00e+00  6.26e+05 
1.60e+15 5.40e+15   70    5      0        1  6.15e+08  0.00e+00  6.27e+08  2.06e-06  4.30e-19 -1.00e-06  0.00e+00  0.00e+00  0.00e+00  2.54e-06  1.99e-19 -1.61e-06  1.23e-06  2.21e-06  1.00e+00  6.26e+05 
1.88e+15 5.31e+15   70    6      0        2  1.84e+09  0.00e+00  1.34e+09  1.42e-06  4.57e-19 -1.80e-06  0.00e+00  0.00e+00  0.00e+00  1.17e-06  7.07e-19 -1.37e-06 -2.11e-06  1.46e-06  1.00e+00  6.26e+05 
2.16e+15 5.20e+15   70    7      0        2  1.69e+09  0.00e+00  1.50e+09 -1.24e-06 -7.15e-19 -1.73e-07  0.00e+00  0.00e+00  0.00e+00 -1.63e-07 -5.34e-19 -5.60e-07 -2.57e-06  1.28e-06  1.00e+00  6.26e+05 
2.42e+15 5.08e+15   70    8      0        1  1.21e+09  0.00e+00  1.37e+09 -1.20e-06  1.45e-18  3.95e-07  0.00e+00  0.00e+00  0.00e+00 -8.57e-07 -1.85e-19  2.02e-08 -1.45e-06  1.24e-06  1.00e+00  6.26e+05 
2.69e+15 4.95e+15   70    9      0        0  9.84e+08  0.00e+00  1.05e+09 -6.58e-07  2.77e-19  9.65e-08  0.00e+00  0.00e+00  0.00e+00 -1.07e-06  6.57e-19  1.95e-07 -7.25e-07  8.80e-07  1.00e+00  6.26e+05 
